7079712	बिहार की सियासत की दरअसल बिहार में मंत्रिमंडल के विस्तार में बीजेपी को शामिल नहीं करने पर नीतीश कुमार एक बार फिर से विरोधियों के निशाने पर आ गए हैं और अब की बार उपेंद्र कुशवाहा ने बीजेपी को आगाह करते हुए कहा है कि नीतीश जनादेश का अपमान करने के लिए जाने जाते हैं बीजेपी को धोखा नंबर दो के लिए तैयार रहना चाहिए उपेंद्र कुशवाहा की तरफ से बीजेपी को खबरदार किया गया है उन्होंने का क्योंकि गठबंधन और सहयोगियों को धोखा देना उनकी पुरानी आदत है इसलिए बीजेपी भी होशियार रहें खबरदार रहे उस दिन बहुत विचित्र लगा था जब एक नई शब्दावली भारतीय लोकतंत्र में सांकेतिक हिस्सेदारी करके 52 के पहले चुनाव से लेकर अब तक हमने यह सांकेतिक हिस्सेदारी नहीं सुनी थी फिर कभी नहीं होती है या नहीं होती || उधर तो प्रीति जी के गले बात नहीं उतरी और मैं समझ रहा हूं कि जिस प्रकार से उम्मीद कर रहे थे कि अटल आडवाणी जी वाली भाजपा होगी उनको झटका लगा कई झटके और लगेंगे तो उधर उन्होंने संकेत हिस्सेदारी की बात की आज नीतीश जी ने अपने विशेषाधिकार का प्रयोग करके संकेत दे दिया 30 साल के तक हिस्सेदारी बनाम नीतीश जी की ओर संकेत के रूप में देखा जाना चाहिए ||  लोकसभा चुनाव के नतीजे आने के बाद से ही लगातार बिहार में सियासी गहमागहमी || 	HI_X_256_143	HI_X_256_84	
7078827	हरियाणा में गर्मी का कहर जारी है 46 डिग्री के पार तापमान पहुंच चुका है हरियाणा सरकार ने एडवाइजरी जारी कर दी है और लू से बचने के लोगों को सलाह दी गई है दोपहर में घरों से बाहर निकले और गर्मी में ज्यादा से ज्यादा पानी का सेवन करें यह सलाह जो है लोगों को दी गई है हरियाणा सरकार ने एडवाइजरी जारी की है और चंडीगढ़ बात की जाए तो 46 डिग्री के पार तापमान पहुंच चुका है और हरियाणा में गर्मी का कहर लगातार जारी है और इस जानकारी नहीं चंडीगढ़ से पूजा वर्मा हमारी संवादाता व्हाट्सएप पर जुड़ी है पूजा चंडीगढ़ में 46 डिग्री के पार हो चुका है तापमान किस तरीके की दिक्कतें लोगों को आ रही है गर्मी की वजह से जो है का करवट बदल रहा है और जिस तरह का तापमान || खासा परेशानी हो रही है दोनों की तरफ से जारी की थी हालांकि और बता दूं कि रविवार को समझ नहीं पाते बच्चे का और जो है बारिश होने की संभावना है इसके लिए तो चंडीगढ़ में भी मौसम बहुत ज्यादा गर्म हो चुका है यानी कि गर्मी बहुत ज्यादा बढ़ चुकी है तापमान में बढ़ोतरी हुई है हरियाणा सरकार ने एडवाइजरी भी जारी कर दी है || आपको बता दें कि लगातार गर्म हवाएं चल रही है जिसकी वजह से लोग बीमार भी हो रहे हैं और लू से बचने की सलाह जो है डॉक्टरों की ओर से दी जा रही है हरियाणा सरकार ने भी एडवाइजरी जारी कर लोगों को यह हिदायत दी है दोपहर में घरों से बाहर ना निकले और हरियाणा में गर्मी का कहर अभी भी लगातार जारी है आपको बता दें कि मौसम विभाग ने बताया कि 4 जून तक इसी तरीके से जो है तापमान बढ़ा हुआ रहेगा गर्मी ज्यादा रहेगी || 	HI_X_256_228	HI_X_256_185	
7079155	जालंधर में एक रेपिस्ट को भीड़ ने पीट-पीटकर मार डाला पीड़ित मासूम की उम्र करीब 10 साल है बच्ची और उसके छोटे भाई को घर पर अकेला छोड़कर परिवार वाले बाहर गए थे इसी दौरान पास का रहने वाले का दर्शक घर में घुसा और मासूम बच्ची के साथ रेप करने लगा इसी दौरान परिवार के लोग वापस आ गए और को दबोच लिया परिवार और मोहल्ले वालों ने आरोपी की मौत हो गई लुधियाना में नगर निगम की टीम को अवैध पार्किंग को रोकना भारी पड़ गया कोर्ट कांप्लेक्स के पीछे बन रही पार्किंग को रोकने पहुंचे नगर निगम की टीम को पार्टी के कर्मचारियों ने बंधक बना लिया मामले की खबर पाकर निगम के बड़े अधिकारी पहुंचे तो मामला और उलझ गया आखिरकार दोनों गुटों में जमकर हंगामा और मारपीट हुई इस मामले में अभी तक किसी की कोई गिरफ्तारी नहीं हुई है हरियाणा के फतेहाबाद में एक भैंस ने अपना सिर कृषि यंत्र में फंसा लिया घटना गांव दाढ़ी भोजराज की है जहां ना जाने कैसे एक बहस का शेर कृषि यंत्र में फस गया गांव वालों ने भैंस की जान बचाने के लिए ढाई घंटे की मेहनत के बाद मशीन को काट डाला जिसके बाद भैंस की जान बच सकी || पटियाला से सांसद परनीत कौर को इलाज के बाद अस्पताल से छुट्टी दे दी गई है डॉक्टर ने परनीत कौर को 4 दिन के कंप्लीट बेड रेस्ट की सलाह दी है दिल्ली में कांग्रेस पार्लियामेंट्री कमेटी की बैठक से लौटने के दौरान परनीत कौर के साथ खाता हो गया था परनीत कौर को गिरने की वजह से चोट लग गई थी || 	HI_X_256_51	HI_X_256_84	
7078745	चाल कपूर के बेटे लक्ष्य कपूर 3 साल के हो गए हैं और इस खास मौके पर तुषार कपूर ने अपने बेटे लक्ष्य कपूर के लिए रखी खास बातचीत को क्या-क्या स्पर्श खास मौके पर लक्ष्य के दादा दादी आ रही जितेंद्र और शोभा कपूर को भी स्पा क्या-क्या एकता कपूर भी अपने बेटे को यहां अपने बेटे का चेहरा || तू ही एकता कपूर के एक्स विदेशी भेज सबके सामने आया जब एकता पार्टी से निकली तू गरीब बच्चों और महिलाओं को उन्होंने खाना खाकर जाने की अपील की और साथ ही साथ गरीब बच्चों के साथ एकता ने हाथी मिलाएं || अगर आपको बता दी तो हर कोई यहां यश रुई के साथ पाठ किया गया तो वही सोहेल खान की बेटी इनाया भी पार्टी में मौत हुई और उन्होंने दी तैमूर की तरह मीरा को ढेर सारी फ्लाइंग जट्ट || 	HI_X_256_233	HI_X_256_5	
7079739	बागेश्वर में आकाशीय बिजली गिरने से गांव लाहौर तो क्लॉज़ुरा में लगभग 8 परिवारों के 88 भेड़ों की मृत्यु हो गई घटना से गांव के लोग काफी मायूस नजर आ रहे हैं वहीं आकाशीय बिजली गिरने की सूचना मिलते ही नायब तहसीलदार और पशुपालन की टीम मौके पर पहुंची मौके पर पहुंची टीम ने गांव के लोगों से पूछताछ करके घटनास्थल का जायजा लिया अभी परिवार की भेड़ों की संख्या और भी बढ़ सकती है यह घटना स्थल का जायजा करने के बाद ही पता चल पाएगा कि और कितनी भेड़ों की मृत्यु हुई पंजाब केसरी टीवी के लिए बागेश्वर से जगदीश उपाध्याय की रिपोर्ट || 	HI_X_256_51	HI_X_256_178	
7079735	जिला अलीगढ़ के थाना अतरौली क्षेत्र के गांव इनायतपुर में एक बाप ने अपनी बेटी को झूठी शान की खातिर मौत के घाट उतार दिया बाप ने अपनी इज्जत के खातिर की घटना को अंजाम दिया फिलहाल पुलिस ने शव को कब्जे में लेकर अज्ञात में मुकदमा दर्ज कर पोस्टमार्टम के लिए शो को भेज दिया था वह पुलिस की पूछताछ में पता चला कि पिता ने इस पूरे घटना को अंजाम दिया है दरअसल नाबालिग लड़की को पड़ोस के गांव कोटवा थाना हरदुआगंज के रहने वाले बृजेश और छोटू से प्रेम हो गया था जिसका घर आना जाना रहता था तभी श्वेता और छोटू के बीच कब प्रेम परवान चढ गया यह पता भी नहीं चला रहा और दोनों नेता जीने मरने की कसमें भी खाएं लेकिन उनका यह प्यार दादा दिल दुनिया की नजरों से छूट नहीं पाया और एक दिन वह वक्त भी आ गया जब इन दोनों का प्यार परिवार || के सामने आ गया जिसके बारे में प्रेम सिंह और उसके बेटे प्रदीप को भी भनक लग गई तो उन्होंने श्वेता को पहले तो समझाया लेकिन उसने अपने परिवार की बात मानने से इंकार कर दिया बृजेश ताहिर से शादी की इज्जत करने लगी जिस पर उसको कई बार समझाया भी जा और मारने की धमकी भी देने लगे दोनों की उम्र में जमीन आसमान का फर्क था लेकिन नाबालिक लड़की थी और बृजेश एक अधेड़ उम्र का लड़का था लेकिन जब बेटी नहीं मानी तो पिता ने ऑनर किलिंग की घटना को अंजाम दिया इस खबर में बस इतना ही || 	HI_X_256_144	HI_X_256_209	
7078882	खेत एवरेस्ट की ऊंचाई छूने वाली मेघा परमार रहे हैं भारतीय बेटियों के मान को नई परिभाषा दी है मध्यप्रदेश के सीहोर की रहने वाली मेघा पर्यावरण संरक्षण के लिए काम करना चाहती हैं कि चढ़ाई के दौरान होने जैसा नाम वैसा काम मेघा ने अपने नाम को सच कर दिखाया किसान की बेटी ने एवरेस्ट शिखर को छू लिया मेधावी मेघा ने 22 मई को हिमालय के शिखर पर तिरंगा फहराया फतह करने के बाद मेघा परमार गांव भोजनगर पहुंची जहां बेटी को लोगों ने सर माथे पर छाया मैहर की आबादी वाले मेघा के गांव को भी आज उसके जरिए लोग जानने लगे हैं मेघा के लिए बेटी होना आज फक्र की बात है || मध्य प्रदेश के प्रसिद्ध उलझावन गांव की रहने वाली बैठा किसान की बेटी है हवा पानी का बोर में समझती है हिमालय की वादियों में सांसो के संघर्ष में इसकी कीमत को और खरीद से समझाया की क्या कीमत है बहुत सारी जितनी क्षमता होगी मैं उतनी लोगों की मदद करूंगी मेघा परमार के साथ 22 मई को ही रहने वाली 27 वर्षीय || भावना डेहरिया निधि एवरेस्ट साबित कंप्लीट किया था इनकी सफलता पर मध्य प्रदेश के सीएम कमलनाथ ने शुभकामनाएं दी खेल एवं अन्य खेलों को प्रोत्साहित करने के लिए राज्य सरकार विशेष प्रयास करेगी प्रदेश का जो भी पर्वतारोही माउंट एवरेस्ट फतह करेगा राज्य सरकार उसे यात्रा के लिए आर्थिक मदद करेगी घर हाल मध्यप्रदेश के बेटों ने भारत का मस्तक गर्व से ऊंचा कर दिया है जो बाकी बेचू के लिए प्रेरणा स्त्रोत है TV9 भारतवर्ष की ओर से भी इनके हौसले को सलाम सीहोर मध्य प्रदेश से जावेद जाफरी के साथ ब्यूरो रिपोर्ट TV9 भारतवर्ष || 	HI_X_256_95	HI_X_256_175	
7078459	झुंझुनू के किशनपुर ग्राम में 27 तारीख की रात को दो गुटों में हुए खूनी संघर्ष के मामले में पुलिस को बड़ी कामयाबी हासिल हुई है पुलिस ने इस संबंध में 4 आरोपियों को गिरफ्तार किया है पुलिस उप अधीक्षक मोहम्मद अयूब खान ने बताया कि किशनपुरा के दो परिवार द्वारा गांव की राजकीय पहाड़ी व दलितों की जमीन पर अवैध खनन किया जा रहा था इस कारण लोगों में आपस में रंजिश चल रही है वहीं एसपी गौरव यादव ने मामले में गंभीरता दिखाते हुए आरोपियों को पकड़ते हुए अलग-अलग टीमें बनाने के निर्देश दिए थे आज पुलिस ने इस मामले में 4 आरोपियों को गिरफ्तार कर लिया घटना का मुख्य आरोपी महेश सिंह भूपेंद्र सिंह महेंद्र सिंह सचिन को गिरफ्तार कर गहनता से पूछताछ की जा रही है वहीं अन्य आरोपियों को धर पकड़ हेतु टी में लगाकर छापामार कार्यवाही कर रही है 22 तारीख को हमारे यहां प्रकाश || रामपाल सिंह ||  राहुल सिंह का नाम देव आनंद की परीक्षा रिजल्ट || 	HI_X_256_72	HI_X_256_113	
7079833	मध्यप्रदेश के सतना में घोटाले का खुलासा हुआ है और यह घोटाला शिक्षा विभाग में ही हुआ है गौण खनिज मद से मिली राशि को तत्कालीन जिला शिक्षा अधिकारी ने नियमों को ताक पर रखकर टेंडर भाटी और बिना भौतिक सत्यापन के ही बिल का भुगतान भी कर दिया शिक्षा अधिकारी बीएस देव लहराने बिना कलेक्टर की जानकारी में खुद ही चार करोड़ का चेक सप्लाई एजेंसी को अग्रिम भुगतान कर दिया जिला शिक्षा अधिकारी की मानें तो फर्नीचेयर खरीदी में बड़ी अनियमितता बरती गई है जो नियम विरुद्ध है || अब इस बड़े घोटाले की पोल खुल चुकी है अधिकांश स्कूलों में फर्नीचर ही नहीं पहुंचे जबकि स्कूलों के नाम पर फर्नीचर की सप्लाई कागजों में हो चुकी है ऐसे में विचारों की शिकायत पर वर्तमान जिला शिक्षा अधिकारी टीपी सिंह ने मामले की जांच पड़ताल की और बड़ा घोटाला होने के प्रमाण एकत्रित कर उच्च अधिकारियों को अवगत कराया है इस खबर में फ़िलहाल इतना ही || 	HI_X_256_37	HI_X_256_16	
7079629	बड़ी खबर आ रही है जम्मू कश्मीर के शोपियां से जहां सुरक्षा बलों के साथ मुठभेड़ में दो आतंकियों के ढेर होने की खबर है दोनों आतंकियों का शव बरामद कर लिया गया है आतंकी एक सवेरा गाड़ी में सवार थे आतंकियों और सुरक्षाबलों के बीच फायरिंग भी हुई है जिसमें दो आतंकी मारे गए एक आतंकी कुल गांव का रहने वाला बताया जा रहा है तो हम खबर जम्मू कश्मीर के शोपियां से आपको दे रहे हैं जहां सेना और आतंकियों के बीच मुठभेड़ चल रही कामयाबी हासिल की है दो आतंकियों को ढेर कर दिया है हमारे संवाददाता जानकारी देंगे उनसे बात कर दो आतंकियों के बारे में और क्या जानकारी मिल पाई है जिसे भारतीय सेना के जवानों ने फिर किया है || पहले मैं आपको बता दूं यह जो आप मुझ पर है वह रात के करीबन 1:00 बजे के आसपास हुई जब एक तवेरा गाड़ी में एक मिल तो हथियार लेकर रहा था उसके साथ के जवानों को देखकर उसके चलते जवाबी कार्रवाई में उनको वहां पर मार दिया कर उसके बाद पूरे इलाके में सर्च ऑपरेशन शुरू किया गया वर्कर हो सकता है मिल्टन संगठन का लेकिन फिलहाल इसकी कोई पुष्टि नहीं है कि वह सुबह मैन है या मिथुन चक्रवर्ती जाते कुलगाम जिले की || लगातार क्या क्या जिसमें से एक आतंकी के मारे जाने की खबर कंफर्म है वहीं दूसरे के बारे में कहा जा रहा कि हो सकता है वह तवेरा गाड़ी का ड्राइवर भी हो || 	HI_X_256_174	HI_X_256_49	
7079424	महाराष्ट्र में विद्युत की तरह मराठवाड़ा में भी भीषण अकाल है लोग अपना पूरा दिन पानी का जुगाड़ करने में गुजार देते हैं औरंगाबाद के थर गांव में भी कुछ ऐसा ही हाल है जहां पर दिन में सिर्फ एक टैंकर आता है जिसका पानी 5 मिनट में खत्म हो जाता है वहां के लोग 45 डिग्री तापमान में चार चार दिन बिना ना रहे हैं देखिए हमारे संवाददाता पंकज खेलकर की यह रिपोर्ट || यह तस्वीर भारत में अकाल से जूझ रहे किसी भी गांव की हो सकती है आधा महाराष्ट्र अकाल की चपेट में है और लोग जान पर खेलकर पानी भरते हैं ||  औरंगाबाद से 70 किलोमीटर दूर हर गांव में दिन के 12:00 बजे है महिलाएं पानी भरने की ऐसी तैयारी कर रही है मानो किसी युद्ध में शामिल होने जा रही हो ||  की कड़ी धूप है उस धूप में यहां पर गांव वाले थेरगांव के यह जो सारे गांव वाले हैं वह इकट्ठा हो रहे हैं और यहां पर फिर एक बार जो शर्त लग जाएगी एक रेस लगेगी पानी भरने के लिए यहां पर जो महिलाएं दिखाई दे रही है सिर्फ भांडा लेकर नहीं उनके पास पाइप भी है हर एक महिला के पास अपना खुद का अलग पाइप है हाथ में लिए पकड़े हुए यहां पर खड़ी है 8 दिन में आता घर पहुंच चुका है टैंकर हफ्ते में बस एक बार आता है टैंकर का 24000 लीटर पानी 5 मिनट में ही खत्म हो जाता है इसलिए सब लोगों को जल्दी से जल्दी अपनी प्लास्टिक की कैन भरनी पड़ती है छोटे बच्चे टैंकर पर चढ़े हुए हैं ऊपर और हेड पर जो दिखाई दे रहा है इलेक्ट्रिक वायर भी है लेकिन पानी जो चाहिए ||  पानी की जरूरत है उसके लिए अपनी जान भी जोखिम में डाली है छोटे-छोटे बच्चे ||  पानी भरने में ही छोटे बच्चों की छुट्टियां जा रही है चेक करके आते ही बहुत सारे बच्चे उस पर चढ़कर पाइप को संभालने में लग जाते हैं ||  मराठवाड़ा के 11 जिलों की क्या बदलाव जनसंख्या साल के 7 महीने पानी के टैंकर पर ही निर्भर रहती है पर सरकार इन लोगों के लिए कुछ करती नजर नहीं आती औरंगाबाद से पंकज खेलकर के साथ आज तक ब्यूरो || 	HI_X_256_40	HI_X_256_234	
7079646	रात में विधानसभा चुनाव को लेकर के बीजेपी और शिवसेना में स्थित शेयरिंग फार्मूला तय हो गया है यह बड़ी खबर आ रही है बता दी कि बीजेपी और शिवसेना 135 सीटों पर चुनाव लड़ेगी और गठबंधन की बाकी साथियों के लिए 18 सीटें छोड़ी जाएगी यह जानकारी मारा सरकार में मंत्री चंद्रकांत पाटील ने दी है आगामी विधानसभा चुनाव को लेकर के भी पार्टी में सीट शेयरिंग का फार्मूला तय हो गया है महाराष्ट्र में बीजेपी शिवसेना के बीच सीटों का बंटवारा हो गया है जिस तरीके से लोकसभा चुनाव मिलकर खेल रहे उसी तरीके से आगामी विधानसभा चुनाव में भी बीजेपी और शिवसेना एक साथ चुनाव लड़ेगी और 135 सीटों पर चुनाव बीजेपी और शिवसेना लड़ने वाली हमारे साथ हमारे सहयोगी विनोद जगदाले झुके विनोद सिंह को लेकर के जाता है कि काफी माथापच्ची होगी किसको कितनी सीटें दी जाएंगी आपस में विचार-विमर्श होगा लेकिन लग रहा है कि काफी पहले ही सीट शेयरिंग का फार्मूला तय हो गया इससे आगे काम करने में भी आसानी होगी || लोकसभा चुनाव से पहले गठबंधन होगा कि नहीं इस पर अटकलें लगाई जा रही थी सूचना बीजेपी का गठबंधन होगा कि नहीं लेकिन अब शाहरुख उद्धव ठाकरे के बीच लोकसभा और विधानसभा सीटों का स्टेरिंग उसी वक्त हो चुका था आज बस यहां पर महाराज के दो वरिष्ठ मंत्री है चंद्रकांत दादा पाटिल उन्होंने मराठवाड़ा में यह बात कही है कि महाराज पर अक्टूबर 2019 में होने वाली है मैं 100 दिन बाद होने वाले महाराष्ट्र विधानसभा के चुनाव में यहां पर बीजेपी शिवसेना साथ पर लड़ेगी 135 135 भारतीय जनता पार्टी सीटों पर लड़ेगी 18 सीटें हैं जिसमें 3 दिन के गठबंधन किसकी है जैसे रामदास आठवले कि मैं रिपब्लिकन पार्टी है और रेट क्रांती संघटना है और शिवसंग्राम इनको 18 सीटें भर दी जाएगी तो यह सीट शेयरिंग का फार्मूला यहां पर तय हो चुका है लोकसभा में एक बड़ी जीत हुई थी सूचना बीजेपी यूपी कि आप महाराष्ट्र में दोबारा सत्ता में आने के लिए इन्होंने तैयारी अभी से शुरू कर दी है ||  कल यहां पर बनाए रखें || 	HI_X_256_10	HI_X_256_84	
7078852	उत्तराखंड के चमोली और अल्मोड़ा जिले में बादल फटने से बड़े नुकसान की खबर सामने आई है अल्मोड़ा में बादल फटने से रामगंगा नदी का जलस्तर बढ़ गया है खराब को देखते हुए प्रशासन ने अलर्ट जारी किया है हालांकि अभी तक नुकसान से जुड़ी सही रिपोर्ट सामने नहीं आई है जबकि एक व्यक्ति के मारे जाने की बात कही जा रही है वह साल 2013 में बारिश के बाद मंदाकिनी और अलकनंदा नदी का जलस्तर बढ़ गया था इससे केदारनाथ समेत राज्य के कई हिस्से में बाढ़ ने भीषण तबाही मचाई थी हजारों लोग बेघर हुए थे और सैकड़ों लोग मारे गए थे बताया जाता है रविवार की रात बादल फटने से चमोली और अल्मोड़ा में तबाही देखने को मिली लोगों के सामने साल 2013 का मंजर आ गया अल्मोड़ा के चौखुटिया क्षेत्र के खेड़ा और शिरडी गांव में बादल फटने से कई घरों के बह जाने की खबर है हालांकि || प्रशासन ने तबाही की पुष्टि नहीं की है बता दे प्रदेश में पड़ रही भीषण गर्मी से लोग बेहद परेशान थी रविवार को दोपहर बाद कई जगह बारिश होने के साथ ही तेज हवा चली गढ़वाल में चमोली रुद्रप्रयाग पिथौरागढ़ और उत्तरकाशी में तेज बारिश हुई देहरादून और हरिद्वार में भी बौछारें पड़ी कुमाऊ के कई इलाकों में बारिश और तेज हवाओं के कारण बिजली गुल हो गई इस खबर में फ़िलहाल इतना ही || 	HI_X_256_185	HI_X_256_47	
7080007	मुजफ्फरपुर के कथैया थाना क्षेत्र की फतेह पंचायत के मुसहरी गांव में रविवार की देर शाम अचानक आग लग गई आग लगने की खबर गांव में पहली जिसके बाद लोगों में सनसनी फैल गई लोगों ने आग लगने की सूचना का तकिया पुलिस को दी ग्रामीणों की सूचना के आधार पर कथैया थाना अध्यक्ष सुनील कुमार और दमकल कर्मी राहुल सिंह और इंचार्ज नवीन सिंह ने आग बुझाने की काफी कोशिश की बताया जाता है कि अगला की किस घटना में 4 से अधिक घर जलकर खाक हो चुके हैं फिलहाल अब तक आग लगने के कारणों का खुलासा नहीं हो सका है वहीं डीएम मुजफ्फरपुर में अगलगी की सूचना को गंभीरता से लिया है इंडियन को पीड़ितों की सूची बनाकर शीघ्र राहत सामग्री बांटने का निर्देश दिया है गौरतलब है कि मुजफ्फरपुर के कथैया थाना क्षेत्र के फतेहाबाद के मुसहरी गांव में रविवार की देर शाम अचानक आग लग गई आग लगने की खबर गांव में फैली जिसके बाद लोगों में सनसनी फैल गई लोगों ने आग लगने की सूचना पुलिस को दी ग्रामीणों की सूचना के आधार पर कथैया थाना अध्यक्ष || सुनील कुमार और दमकल कर्मी राहुल सिंह और इंचार्ज नवीन सिंह ने आग बुझाने की काफी कोशिश की बताया जाता है कि अगला की किस घटना में 4 से अधिक घर जलकर खाक हो चुके हैं फिलहाल अब तक आग नहीं हो सका || 	HI_X_256_46	HI_X_256_162	
7080101	पढ़ाई-लिखाई एनडीए का एक बेहद जरूरी होता है और यहां 8 साइंस और सर्विस से जुड़ी ट्रेनिंग के लिए खास इमारतें बनाई गई है अपनी शुरुआत के बाद से यहां पढ़ाए जाने वाले विषयों के काफी बदलाव आ चुका है एकेडमी से पासआउट के बाद यहां के पास साइंस और आर्ट की बिक्री होती है इंडिया में कई दूसरे देशों की भाषाओं को सीखने का मौका भी मिलता है लगातार बदलते भौगोलिक और राजनीतिक हालात की वजह से अपेक्षा काफी लोकप्रिय हो गई है यहां विदेशी भाषाओं की अहमियत है क्योंकि आजकल हम दूसरे देशों की फौजों के साथ बातचीत कर रहे हैं हम उनके साथ मिलकर ट्रेनिंग कर रहे हैं और हम अपने देश के प्रतिनिधि बनकर भी जाते हैं उनकी भाषा बोली जाती हो तो हमारा काम काफी हद तक आसान हो जाता है में विदेशी भाषा है जैसे कि और फीडिंग से दोपहर 3:33 हर चीज को बस क्लास रूम में नहीं सीखा जा सकता ज्यादातर ट्रेनें खुली जगह में की जाती है || आज यहां झुलसा देने वाली गर्मी है और छोटे डॉन के आर्मी कैडेट जय वीर सिंह चौहान और उनके साथी पहाड़ी पर बने एक चेक के नीचे जमा हुए हैं इनके इंस्ट्रक्टर इन एग्जाम और उनके बारे में गहराई से समझा रहे हैं जहां सीखी गई तकनीकों को बहुत सारे प्रैक्टिकल सशंस में इस्तेमाल किया जाएगा ताकि कैडेट्स को मिलिट्री के पत्रों में माहिर बनाया जा सके लोगों के दिमाग में फौजी अफसरों को लेकिन हमें लोगों का नेतृत्व करना पड़ता है और ऐसा करने के लिए जरूरी है कि हमें खुद बहुत जानकारी हो बहुत सारी फौजी टैक्टिक्स होती है जैसे कि हथियार चलाना और जंग लड़ने में पहले ही में सीखना पड़ता है और फिर प्रैक्टिकल करना पड़ता है मिलिट्री फोर्सेस में नए सिद्धांत की शुरुआत हुई है जिसे कहते हैं कॉल अब और क्या मतलब है कि होने के साथ ही स्कॉलर भी होना चाहिए खुदी को निखारने जाता अपने छठे और आखिरी काम में कैडेट्स को उनके चुने गए विषयों के बारे में पढ़ाया जाता है इस बार यहां छोटे तबके आर्मी कैडेट के मिलिट्री वॉलपेपर 1 क्लास चल रही है प्रैक्टिकल ट्रेनिंग || चोरी की जाती है और यह कि सीखने की प्रक्रिया का एक बेहद अहम हिस्सा होती है मिलिट्री के फाउंडेशन कोर्स इसके बारे में बहुत ही चीजें दिखाई जाती है जैसे फौज के तौर तरीके से कैसे बात करनी है इसके अलावा हमें सब्जेक्ट पढ़ाए जाते हैं जो डायनामिक्स मेट्रोलॉजी एब्निगेशन की पढ़ाई करते हैं अपने साथियों और सीनियर से प्रेरणा लेकर ही क्लास और मैदान में होने वाले का इंतिहान को पार कर पाते हैं ब्रह्मोस कॉटन के एंकर डेट को एंड्रयू पहुंचने का हुक्म दिया गया है जहां उनके अब तक के कामकाज पर बातचीत की जाएगी और इन्हें अपने कॉमेंट के लिए और ज्यादा मेहनत करने के लिए प्रेरित किया जाएगा अपने जूनियर्स को सब कुछ सिखाने और उन्हें हर तरह से तैयार करने की जिम्मेदारी सीनियर अपने हाथ || कॉटन के जोश को बरकरार रखते हैं || 	HI_X_256_12	HI_X_256_22	
